scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy,v27_zero,v28_zero,fixed_zero,new_zero,persistent_zero,v27_failure_type,v28_failure_type,transition
513,0.8715569,0.88197136,0.01041446,0.87008125,0.8313876,-0.03869365,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
514,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
515,0.9387227,0.8948849,-0.0438378,0.912461,0.8498356,-0.0626253999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
516,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
517,0.91571444,0.87273043,-0.04298401,0.8795921,0.8181864,-0.0614057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
518,0.9058528,0.95160675,0.0457539499999999,0.9137183,0.96300966,0.04929136,0.8875,0.925,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
519,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
520,0.8029162,0.7742701,-0.0286461,0.8630946,0.838243,-0.0248516,0.6625,0.625,-0.0374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
521,0.9393695,0.9566666,0.0172971,0.913385,0.9380951,0.0247100999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
522,0.7373819,0.7549445,0.0175625999999999,0.88733125,0.9499207,0.0625894499999999,0.38750002,0.3,-0.08750002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
523,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
524,0.983513,1.0,0.016487,0.9764471,1.0,0.0235528999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
525,0.9301812,0.93889564,0.0087144399999999,0.9002589,0.91270804,0.01244914,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
526,0.0,1.0,1.0,1.0,1.0,0.0,0.6363636,1.0,0.3636363999999999,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,True,False,True,False,False,OVERLAP_ONLY,OTHER,FIXED_ZERO
527,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
528,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
529,0.95874995,1.0,0.04125005,1.0000001,1.0000001,0.0,0.8625,1.0,0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
530,0.9209623,0.9297785,0.0088161999999999,0.8870889,0.8996835,0.0125946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
531,0.9030188,0.9045267,0.0015079,0.86145544,0.9118238,0.05036836,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
532,0.9211523,0.9561445,0.0349921999999999,0.8873605,0.9373494,0.0499889,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
533,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
534,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
535,0.91024154,0.8430149,-0.06722664,0.87177354,0.77573556,-0.0960379799999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
536,0.9780254,0.88299954,-0.09502586,0.96860766,0.8328564,-0.1357512599999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
537,0.8442055,0.8050917,-0.0391138,0.83636487,0.78584516,-0.0505197099999999,0.8625,0.85,-0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
538,0.9143054,0.90625185,-0.00805355,0.87757915,0.866074,-0.0115051499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
539,0.8778796,0.8770817,-0.0007979,0.9112566,0.8886881,-0.0225684999999999,0.8,0.85,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
540,0.90954363,0.9234317,0.0138880699999999,0.92434794,0.94954526,0.0251973199999999,0.875,0.8625,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
541,0.95658654,0.84281677,-0.1137697699999999,0.9754808,0.8075954,-0.1678854,0.9125,0.925,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
542,0.98584026,0.98584026,0.0,0.9797717,0.9797717,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
543,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,True,False,True,False,False,OVERLAP_ONLY,OTHER,FIXED_ZERO
544,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
545,0.9909517,0.96387416,-0.0270775399999999,0.9870739,0.9483917,-0.0386822,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
546,0.97719663,0.9832201,0.00602347,0.9674237,0.9760286,0.0086049,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
547,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
548,0.9034613,0.92979187,0.0263305699999999,0.8620876,0.89970255,0.03761495,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
549,0.921847,0.93053913,0.00869213,0.8883528,0.90077025,0.0124174499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
550,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
551,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
552,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
553,0.9031252,0.9299597,0.0268344999999999,0.8616075,0.89994234,0.0383348399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
554,0.0,0.0,0.0,0.0002336661,2.8612862e-06,-0.0002308048138,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
555,0.95500004,0.9198441,-0.03515594,1.0,0.88549143,-0.11450857,0.85,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
556,0.91252804,0.8866448,-0.0258832399999999,0.87504,0.8862783,0.0112382999999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
557,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
558,0.90058804,0.7996398,-0.10094824,0.8579829,0.7137711,-0.1442118,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
559,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
560,0.8887764,0.9337744,0.0449979999999999,0.9000377,0.93753487,0.0374971699999999,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
561,0.84007275,0.8538208,0.01374805,0.8251039,0.8501012,0.0249973,0.875,0.8625,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
562,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
563,0.0,0.8687462,0.8687462,0.6862267,0.90356594,0.21733924,0.9508196,0.7875,-0.1633196,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,True,False,True,False,False,OVERLAP_ONLY,OTHER,FIXED_ZERO
564,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
565,0.8801985,0.8801985,0.0,0.82885504,0.82885504,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
566,0.8247494,0.8459816,0.0212322,0.89964193,0.88711655,-0.01252538,0.65000004,0.75,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
567,0.9216078,0.8992769,-0.0223308999999999,0.97372544,0.8561099,-0.11761554,0.8,1.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
568,0.9138994,0.93384403,0.01994463,0.8877134,0.9376342,0.0499207999999999,0.975,0.925,-0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
569,0.98875,1.0,0.0112499999999999,1.0,1.0,0.0,0.96250004,1.0,0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
570,0.8994358,0.96390265,0.0644668499999999,0.9099083,0.94843245,0.0385241499999999,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
571,0.95874995,0.97997636,0.02122641,0.99999994,0.9713948,-0.02860514,0.8625,1.0,0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
572,0.88692915,0.9405169,0.0535877499999999,0.90275586,0.91502416,0.0122683,0.85,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
573,0.86375564,0.8315858,-0.03216984,0.8535794,0.75940824,-0.09417116,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
574,0.9829508,1.0,0.0170491999999999,0.975644,1.0,0.024356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
575,0.8971394,0.86884403,-0.02829537,0.8530562,0.8126344,-0.0404218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
576,0.9029274,0.957486,0.0545585999999999,0.91489637,0.9392656,0.02436923,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
577,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
578,0.8272193,0.91718274,0.08996344,0.8763847,0.91383255,0.0374478499999999,0.71250004,0.925,0.21249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
579,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
580,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
581,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
582,0.864649,0.9287745,0.0641254999999999,0.8602129,0.89824927,0.03803637,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
583,0.92049503,0.9466519,0.02615687,0.88642144,0.9237883,0.03736686,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
584,0.9999343,0.9999343,0.0,0.9999061,0.9999061,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
586,0.8668157,0.89033955,0.02352385,0.8793795,0.84334224,-0.0360372599999999,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
587,0.89131624,0.95874995,0.0674337099999999,0.8983088,1.0,0.1016911999999999,0.875,0.8625,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
588,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
589,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
590,0.88043463,0.93141365,0.0509790199999999,0.87740666,0.90201956,0.0246129,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
591,0.87800044,0.85831434,-0.0196861,0.82571495,0.7975919,-0.0281230499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
592,0.9568817,0.9473732,-0.0095084999999999,0.93840253,0.9248188,-0.0135837299999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
593,0.90177363,0.94138336,0.03960973,0.8596766,0.9162619,0.0565852999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
594,0.96250004,0.99625,0.0337499599999999,1.0,1.0,0.0,0.875,0.9875,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
595,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
596,0.9012154,0.93371814,0.0325027399999999,0.91245055,0.9374544,0.02500385,0.875,0.925,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
597,0.9743519,0.9962425,0.0218905999999999,0.99550265,0.9946322,-0.00087045,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
598,0.87774163,0.9462865,0.0685448699999999,0.87355953,0.9232664,0.04970687,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
599,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
600,1.0,0.8082361,-0.1917639,0.99999994,0.7635516,-0.23644834,1.0,0.9125,-0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
601,0.9687129,0.9648902,-0.0038226999999999,0.98744696,0.94984317,-0.03760379,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
602,0.95971423,0.93846244,-0.0212517899999999,0.9960203,0.94958913,-0.0464311699999999,0.875,0.9125,0.0374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
603,0.92836493,0.8977194,-0.03064553,0.9030213,0.85388476,-0.04913654,0.9875,1.0,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
604,0.9406714,0.99146193,0.05079053,0.96345913,0.9878028,0.0243436699999999,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
605,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
606,0.948023,0.96536636,0.01734336,0.9257471,0.95052344,0.0247763399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
607,0.9485323,0.93130666,-0.01722564,0.92647463,0.90186673,-0.0246079,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
608,0.84768695,0.7369936,-0.11069335,0.78240985,0.6242766,-0.15813325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
609,0.90300906,0.9292002,0.02619114,0.8614415,0.8988574,0.0374159,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
610,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
612,0.96999997,1.0,0.0300000299999999,1.0,1.0,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
613,0.9214808,0.95637065,0.03488985,0.8878296,0.9376724,0.0498427999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
614,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,True,True,False,False,True,OVERLAP+COLLISION,OVERLAP+COLLISION,PERSISTENT_ZERO
615,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
616,0.9710991,0.9893617,0.0182626,0.95871305,0.98480237,0.02608932,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
617,0.7620818,0.9195711,0.1574892999999999,0.77261686,0.88510156,0.1124846999999999,0.7375,1.0,0.2624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
618,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
619,1.0,0.99369395,-0.0063060499999999,1.0,0.9909913,-0.0090086999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
620,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
621,0.92638826,0.8756569,-0.05073136,0.89484036,0.8223671,-0.0724732599999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,REGRESSED
622,0.9125603,0.9300788,0.0175184999999999,0.875086,0.90011257,0.0250265699999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
623,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,UNCHANGED
624,0.96250004,0.96625006,0.00375002,1.0,1.0,0.0,0.875,0.8875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
625,0.8589882,0.89116424,0.03217604,0.857483,0.8445204,-0.0129626,0.8625,1.0,0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
626,0.9302065,0.9563797,0.0261732,0.9002951,0.9376852,0.0373900999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
627,0.9637098,0.98182505,0.01811525,0.9481568,0.97403574,0.02587894,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,OTHER,OTHER,IMPROVED
