scenario_index,episode_length,accuracy,at_fault_collision,comfort,distance_into_oncoming_traffic,nuplan_driving_direction_compliance,log_divergence,offroad,offroad_in_box,distance_on_multiple_lanes,time_on_multiple_lanes,multiple_lanes_score,overlap,progress_ratio,making_progress,run_red_light,sdc_off_route,sdc_progression,sdc_wrongway,max_overspeed_m_per_s,max_overspeed_km_per_h,nuplan_speed_compliance,min_ttc,average_ttc,ttc_within_bound,nuplan_aggregate_score,vmax_aggregate_score,rideflux_aggregate_score,fail_accuracy,fail_overlap,fail_offroad,fail_at_fault_collision,fail_overlap_and_offroad,fail_collision_and_overlap,at_fault_without_overlap,low_progress_05,low_progress_07,low_comfort_05,low_rideflux_05,zero_rideflux,primary_category
89,80,1,0.0,1.0,0.0,1.0,3.6975353,0.0,0.0,82.234695,8.0,0.0,0.0,0.899349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.96854657,0.81561816,0.92954427,False,False,False,False,False,False,False,False,False,False,False,False,PASS
90,80,1,0.0,1.0,0.0,1.0,0.07781754,0.0,0.0,2.817953,8.0,0.0,0.0,0.8140714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.94189733,0.7931767,0.86985,False,False,False,False,False,False,False,False,False,False,False,False,PASS
91,80,1,0.0,0.725,0.0,1.0,13.201224,1.0,0.0,184.42317,8.0,0.0,0.0,0.9883313,1.0,0.0,0.0,0.0,0.0,3.401352,12.244866,0.0,5.0,5.0,1.0,0.0,0.0,0.9093319,False,False,False,False,False,False,False,False,False,False,False,False,PASS
92,80,1,0.0,0.8875,0.0,1.0,8.243663,1.0,0.0,69.32774,7.800000000000001,0.0,0.0,0.7917706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8204894,False,False,False,False,False,False,False,False,False,False,False,False,PASS
93,44,0,0.0,0.79545456,0.0,1.0,1.1240675,1.0,1.0,34.595226,4.4,0.5,0.0,0.7646744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.686364,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,OFFROAD
94,80,1,0.0,1.0,0.0,1.0,0.022325039,1.0,0.0,0.019855725,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
95,80,1,0.0,1.0,0.0,1.0,0.17315875,0.0,0.0,0.26767692,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
96,80,1,0.0,0.8875,0.0,1.0,0.6532654,1.0,0.0,49.602825,5.6000000000000005,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.81,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
97,80,1,0.0,1.0,0.0,1.0,0.13836752,1.0,0.0,0.13342756,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
98,80,1,0.0,0.8875,0.0,1.0,10.91949,0.0,0.0,125.69292,7.0,0.0,0.0,0.8292144,1.0,0.0,0.0,0.0,0.0,1.5831108,5.6991987,0.9316852,5.0,5.0,1.0,0.9154883,0.7709375,0.84670013,False,False,False,False,False,False,False,False,False,False,False,False,PASS
99,80,1,0.0,1.0,0.0,1.0,10.245018,1.0,0.0,76.31557,8.0,0.0,0.0,0.7305824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8114077,False,False,False,False,False,False,False,False,False,False,False,False,PASS
100,80,1,0.0,1.0,0.0,1.0,1.6748205,1.0,0.0,105.66141,8.0,0.0,0.0,0.9616811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,4.96875,1.0,0.0,0.0,0.9731768,False,False,False,False,False,False,False,False,False,False,False,False,PASS
101,80,1,0.0,0.875,0.0,1.0,7.1749606,1.0,0.0,127.23474,8.0,0.0,0.0,0.9095005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8991503,False,False,False,False,False,False,False,False,False,False,False,False,PASS
102,80,1,0.0,0.8875,0.0,1.0,1.4467705,1.0,0.0,25.209969,3.7,0.5,0.0,0.975238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.7337503,1.0,0.0,0.0,0.9489166,False,False,False,False,False,False,False,False,False,False,False,False,PASS
103,80,1,0.0,0.8875,0.0,1.0,11.259361,1.0,0.0,121.20223,7.2,0.0,0.0,0.8124802,1.0,0.0,0.0,0.0,0.0,0.835783,3.0088186,0.97827667,5.0,5.0,1.0,0.0,0.0,0.83498615,False,False,False,False,False,False,False,False,False,False,False,False,PASS
104,80,1,0.0,0.675,0.0,1.0,10.642539,1.0,0.0,121.01989,6.300000000000001,0.0,0.0,0.8622192,1.0,0.0,0.0,0.0,0.0,1.9419956,6.991184,0.90338916,5.0,5.0,1.0,0.0,0.0,0.80605346,False,False,False,False,False,False,False,False,False,False,False,False,PASS
105,80,1,0.0,1.0,0.0,1.0,0.0100877285,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
106,80,1,0.0,1.0,0.0,1.0,1.6585416,1.0,0.0,19.951164,6.5,0.0,0.0,0.9430295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.8875003,1.0,0.0,0.0,0.9601207,False,False,False,False,False,False,False,False,False,False,False,False,PASS
107,80,1,0.0,1.0,0.0,1.0,0.4640997,1.0,0.0,0.4498387,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.99375,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
108,80,1,0.0,1.0,0.0,1.0,0.31954214,1.0,0.0,0.24280682,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
109,80,1,0.0,0.71250004,0.0,1.0,7.7561007,1.0,0.0,110.62953,6.2,0.0,0.0,0.86659163,1.0,0.0,0.0,0.0,0.0,0.45236588,1.6285172,0.991731,5.0,5.0,1.0,0.0,0.0,0.8203642,False,False,False,False,False,False,False,False,False,False,False,False,PASS
110,80,1,0.0,1.0,0.0,1.0,4.8664374,1.0,0.0,51.003113,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,4.6575003,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
111,80,1,0.0,1.0,0.0,1.0,0.74782944,1.0,0.0,1.428645,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
112,2,0,1.0,1.0,0.0,1.0,0.0032751083,1.0,0.0,0.0025484595,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
113,80,1,0.0,0.7625,0.0,1.0,17.825956,1.0,0.0,109.3638,6.7,0.0,0.0,0.7247429,1.0,0.0,0.0,0.0,0.0,1.8372078,6.613948,0.94530386,5.0,5.0,1.0,0.0,0.0,0.73607004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
114,80,1,0.0,0.83750004,0.0,1.0,10.376117,1.0,0.0,0.0,0.0,1.0,0.0,0.7067788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,4.7475,1.0,0.0,0.0,0.74599516,False,False,False,False,False,False,False,False,False,False,False,False,PASS
115,80,1,0.0,0.725,0.0,1.0,2.79615,1.0,0.0,50.855686,8.0,0.0,0.0,0.8209614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.792173,False,False,False,False,False,False,False,False,False,False,False,False,PASS
116,80,1,0.0,0.925,0.0,1.0,13.672493,1.0,0.0,71.43388,5.9,0.0,0.0,0.7470063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.80040437,False,False,False,False,False,False,False,False,False,False,False,False,PASS
117,80,1,0.0,0.8,0.0,1.0,10.903984,0.0,0.0,107.027084,6.1000000000000005,0.0,0.0,0.8124073,1.0,0.0,0.0,0.0,0.0,0.6034317,2.172354,0.9883369,5.0,5.0,1.0,0.91346157,0.7692308,0.8086851,False,False,False,False,False,False,False,False,False,False,False,False,PASS
118,80,1,0.0,1.0,0.0,1.0,11.305422,1.0,0.0,124.461716,8.0,0.0,0.0,0.800421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.86029476,False,False,False,False,False,False,False,False,False,False,False,False,PASS
119,80,1,0.0,1.0,0.0,1.0,7.175008,1.0,0.0,126.966446,5.9,0.0,0.0,0.91252536,1.0,0.0,0.0,0.0,0.0,3.5177402,12.663864,0.33825117,5.0,5.0,1.0,0.0,0.0,0.93876785,False,False,False,False,False,False,False,False,False,False,False,False,PASS
120,80,1,0.0,1.0,0.0,1.0,7.0724154,1.0,0.0,27.630268,5.4,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8000001,4.8475,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
121,80,1,0.0,1.0,0.0,1.0,0.4706428,1.0,0.0,0.4481086,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.99125,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
122,80,1,0.0,1.0,0.0,1.0,0.23441187,1.0,0.0,0.23873776,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
123,80,1,0.0,1.0,0.0,1.0,0.020732788,1.0,0.0,0.12122593,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
124,80,1,0.0,0.8125,0.0,1.0,4.765812,1.0,0.0,60.93483,8.0,0.0,0.0,0.8303829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.82501805,False,False,False,False,False,False,False,False,False,False,False,False,PASS
125,80,1,0.0,1.0,0.0,1.0,3.1331062,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,4.8137503,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
126,80,1,0.0,1.0,0.0,1.0,0.22518964,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
127,80,1,0.0,0.8875,0.0,1.0,3.9410932,0.0,0.0,163.98328,8.0,0.0,0.0,0.95417094,1.0,0.0,0.0,0.0,0.0,3.2201595,11.592574,0.54656327,5.0,5.0,1.0,0.8582567,0.7227425,0.9341696,False,False,False,False,False,False,False,False,False,False,False,False,PASS
128,23,0,0.0,0.6086957,0.0,1.0,2.683686,1.0,1.0,43.87539,2.3000000000000003,1.0,0.0,0.29591426,1.0,0.0,0.0,0.0,0.0,1.9797554,7.127119,0.8102629,1.9,4.7347827,1.0,0.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False,True,True,OFFROAD
129,80,1,0.0,0.8875,0.0,1.0,3.6491864,1.0,0.0,81.98268,8.0,0.0,0.0,0.92867327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,4.95625,1.0,0.0,0.0,0.9163213,False,False,False,False,False,False,False,False,False,False,False,False,PASS
130,80,1,0.0,1.0,0.0,1.0,2.3119476,1.0,0.0,40.633392,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
131,80,1,0.0,1.0,0.0,1.0,1.1831623,1.0,0.0,0.80524737,8.0,0.0,0.0,0.5219714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.66538,False,False,False,False,False,False,False,False,True,False,False,False,PASS
132,46,0,0.0,1.0,0.0,1.0,0.38635707,1.0,0.0,5.8729877,4.6000000000000005,0.5,1.0,0.9061453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.882609,1.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,True,True,OVERLAP
133,80,1,0.0,0.5625,0.0,1.0,15.34209,0.0,0.0,79.06215,7.6,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,4.1077957,14.788064,0.3748598,1.6,4.72375,1.0,0.78902745,0.66444415,0.86875004,False,False,False,False,False,False,False,False,False,False,False,False,PASS
134,80,1,0.0,1.0,0.0,1.0,3.8371441,0.0,0.0,9.556585,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
135,80,1,0.0,0.8875,0.0,1.0,11.355094,0.0,0.0,87.08088,8.0,0.0,0.0,0.7553901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9094969,0.76589215,0.7950231,False,False,False,False,False,False,False,False,False,False,False,False,PASS
136,80,1,0.0,1.0,0.0,1.0,10.144249,1.0,0.0,73.64989,8.0,0.0,0.0,0.73452836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8141699,False,False,False,False,False,False,False,False,False,False,False,False,PASS
137,80,1,0.0,0.8625,0.0,1.0,11.530674,1.0,0.0,17.329033,4.1000000000000005,0.5,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95874995,False,False,False,False,False,False,False,False,False,False,False,False,PASS
138,80,1,0.0,0.925,0.0,1.0,9.688944,1.0,0.0,30.43099,5.300000000000001,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,False,False,False,False,False,False,False,False,False,False,False,False,PASS
139,80,1,0.0,0.8625,0.0,1.0,6.6090884,1.0,0.0,73.254135,5.2,0.5,0.0,0.8797243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.874557,False,False,False,False,False,False,False,False,False,False,False,False,PASS
140,1,0,1.0,1.0,0.0,1.0,0.014522377,1.0,0.0,0.027766857,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.2000003,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,False,True,True,OVERLAP+AT_FAULT
141,80,1,0.0,0.825,0.0,1.0,7.263294,1.0,0.0,83.07829,6.800000000000001,0.0,0.0,0.8803124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4.9812503,1.0,0.0,0.0,0.8637186,False,False,False,False,False,False,False,False,False,False,False,False,PASS
142,40,0,1.0,0.22500001,0.0,1.0,10.871498,1.0,0.0,66.98007,4.0,0.5,1.0,0.85747963,1.0,0.0,0.0,0.0,0.0,7.26824,26.165663,0.0,0.0,3.235,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,False,True,True,True,OVERLAP+AT_FAULT
143,80,1,0.0,0.8875,0.0,1.0,1.9862921,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
144,80,1,0.0,0.8625,0.0,1.0,14.371124,1.0,0.0,158.37906,8.0,0.0,0.0,0.9741156,1.0,0.0,0.0,0.0,0.0,0.541584,1.9497024,0.9407904,5.0,5.0,1.0,0.0,0.0,0.9406309,False,False,False,False,False,False,False,False,False,False,False,False,PASS
145,55,0,1.0,0.76363635,0.0,1.0,12.563522,1.0,0.0,61.986923,4.800000000000001,0.5,1.0,0.47454846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9981813,1.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,False,True,True,OVERLAP+AT_FAULT
146,80,1,0.0,0.7625,0.0,1.0,4.5546145,1.0,0.0,15.176952,1.7000000000000002,1.0,0.0,0.8988553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.7112503,1.0,0.0,0.0,0.8579487,False,False,False,False,False,False,False,False,False,False,False,False,PASS
147,80,1,0.0,1.0,0.0,1.0,4.8980846,1.0,0.0,42.44943,6.0,0.0,0.0,0.8297452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88082165,False,False,False,False,False,False,False,False,False,False,False,False,PASS
148,80,1,0.0,1.0,0.0,1.0,0.8331854,1.0,0.0,0.78259104,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
149,80,1,0.0,1.0,0.0,1.0,11.879088,1.0,0.0,66.87837,8.0,0.0,0.0,0.6818532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7772972,False,False,False,False,False,False,False,False,True,False,False,False,PASS
150,80,1,0.0,0.675,0.0,1.0,4.71663,0.0,0.0,7.110891,0.9,1.0,0.0,0.8705413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.82625,1.0,0.9189192,0.93172145,0.811879,False,False,False,False,False,False,False,False,False,False,False,False,PASS
151,80,1,0.0,1.0,0.0,1.0,12.20328,0.0,0.0,132.9386,8.0,0.0,0.0,0.7995417,1.0,0.0,0.0,0.0,0.0,0.39074135,1.4066688,0.99492574,5.0,5.0,1.0,0.9360882,0.78828484,0.8596792,False,False,False,False,False,False,False,False,False,False,False,False,PASS
152,80,1,0.0,0.8125,0.0,1.0,11.628174,1.0,0.0,71.02556,6.800000000000001,0.0,0.0,0.7627101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7776471,False,False,False,False,False,False,False,False,False,False,False,False,PASS
153,80,1,0.0,0.8875,0.0,1.0,0.52801436,1.0,0.0,1.5841577,8.0,0.0,0.0,0.57659644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6698675,False,False,False,False,False,False,False,False,True,False,False,False,PASS
154,80,1,0.0,1.0,0.0,1.0,0.3894824,1.0,0.0,0.35954982,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
155,80,1,0.0,0.675,0.0,1.0,10.114951,0.0,0.0,85.46173,4.4,0.5,0.0,0.82197523,1.0,0.0,0.0,0.0,0.0,1.6431255,5.9152517,0.8548252,5.0,5.0,1.0,0.8674486,0.8094304,0.7778827,False,False,False,False,False,False,False,False,False,False,False,False,PASS
156,80,1,0.0,1.0,0.0,1.0,0.09852578,1.0,0.0,1.1778126,8.0,0.0,0.0,0.975575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9829025,False,False,False,False,False,False,False,False,False,False,False,False,PASS
157,80,1,0.0,0.8875,0.0,1.0,9.509833,1.0,0.0,167.09583,8.0,0.0,0.0,0.8875439,1.0,0.0,0.0,0.0,0.0,3.2857304,11.828629,0.4661463,5.0,5.0,1.0,0.0,0.0,0.88753074,False,False,False,False,False,False,False,False,False,False,False,False,PASS
158,10,0,1.0,0.0,0.0,1.0,0.6879418,1.0,0.0,10.730562,1.0,1.0,1.0,0.10361835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4.15,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,True,True,True,OVERLAP+AT_FAULT
159,80,1,0.0,0.75,0.0,1.0,21.33252,1.0,0.0,185.68555,8.0,0.0,0.0,0.9499022,1.0,0.0,0.0,0.0,0.0,3.4443169,12.39954,0.0,5.0,5.0,1.0,0.0,0.0,0.8899315,False,False,False,False,False,False,False,False,False,False,False,False,PASS
160,80,1,0.0,1.0,0.0,1.0,8.885144,1.0,0.0,44.34925,6.800000000000001,0.0,0.0,0.6801362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.77609533,False,False,False,False,False,False,False,False,True,False,False,False,PASS
161,80,1,0.0,0.8875,0.0,1.0,10.649119,1.0,0.0,112.20413,6.4,0.0,0.0,0.81235665,1.0,0.0,0.0,0.0,0.0,0.5608578,2.019088,0.9894279,5.0,5.0,1.0,0.0,0.0,0.8348997,False,False,False,False,False,False,False,False,False,False,False,False,PASS
162,80,1,0.0,0.8875,0.0,1.0,12.501434,1.0,0.0,48.231342,5.0,0.5,0.0,0.6821844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,4.965,1.0,0.0,0.0,0.7437791,False,False,False,False,False,False,False,False,True,False,False,False,PASS
163,80,1,0.0,1.0,0.0,1.0,0.74730015,0.0,0.0,1.6541802,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
164,80,1,0.0,0.6875,0.0,1.0,15.581125,1.0,0.0,31.138542,2.6,1.0,0.0,0.66898024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.67453617,False,False,False,False,False,False,False,False,True,False,False,False,PASS
165,80,1,0.0,1.0,0.0,1.0,0.0340281,0.0,0.0,0.03353225,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
166,80,1,0.0,0.8875,0.0,1.0,5.4736223,1.0,0.0,147.44577,8.0,0.0,0.0,0.9001802,1.0,0.0,0.0,0.0,0.0,1.348589,4.85492,0.92996734,5.0,5.0,1.0,0.0,0.0,0.89637613,False,False,False,False,False,False,False,False,False,False,False,False,PASS
167,80,1,0.0,0.925,0.0,1.0,5.4015155,1.0,0.0,151.85237,6.9,0.0,0.0,0.9365,1.0,0.0,0.0,0.0,0.0,2.2791405,8.2049055,0.1585691,5.0,5.0,1.0,0.0,0.0,0.93305,False,False,False,False,False,False,False,False,False,False,False,False,PASS
168,80,1,0.0,0.8875,0.0,1.0,3.8517907,1.0,0.0,56.746223,7.5,0.0,0.0,0.888996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8885471,False,False,False,False,False,False,False,False,False,False,False,False,PASS
169,80,1,0.0,0.925,0.0,1.0,10.996904,1.0,0.0,122.638,7.6,0.0,0.0,0.8150196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8480137,False,False,False,False,False,False,False,False,False,False,False,False,PASS
170,80,1,0.0,0.725,0.0,1.0,11.502086,0.0,0.0,142.19475,8.0,0.0,0.0,0.81314945,1.0,0.0,0.0,0.0,0.0,1.5047569,5.4171247,0.9113405,5.0,5.0,1.0,0.8850693,0.7453215,0.78670466,False,False,False,False,False,False,False,False,False,False,False,False,PASS
171,80,1,0.0,0.8875,0.0,1.0,3.2826703,1.0,0.0,49.95903,7.800000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,False,False,False,False,False,False,False,False,False,False,False,False,PASS
172,80,1,0.0,0.8625,0.0,1.0,11.685039,1.0,0.0,67.53419,3.6,0.5,0.0,0.80986285,1.0,0.0,0.0,0.0,0.0,0.815073,2.9342628,0.97069293,5.0,5.0,1.0,0.0,0.0,0.82565403,False,False,False,False,False,False,False,False,False,False,False,False,PASS
173,80,1,0.0,0.925,0.0,1.0,2.0133271,1.0,0.0,35.763706,5.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1000001,4.8875003,1.0,0.0,0.0,0.97749996,False,False,False,False,False,False,False,False,False,False,False,False,PASS
174,80,1,0.0,1.0,0.0,1.0,0.3233237,1.0,0.0,0.45621538,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
175,80,1,0.0,0.7875,0.0,1.0,5.968146,1.0,0.0,146.1745,8.0,0.0,0.0,0.8895753,1.0,0.0,0.0,0.0,0.0,0.8509979,3.0635924,0.93174297,5.0,5.0,1.0,0.0,0.0,0.8589527,False,False,False,False,False,False,False,False,False,False,False,False,PASS
176,80,1,0.0,1.0,0.0,1.0,0.15703094,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
177,80,1,0.0,0.85,0.0,1.0,21.436457,1.0,0.0,21.780104,2.2,1.0,0.0,0.6536375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7125463,False,False,False,False,False,False,False,False,True,False,False,False,PASS
178,80,1,0.0,0.8875,0.0,1.0,8.37911,1.0,0.0,81.152695,8.0,0.0,0.0,0.7775689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.81054825,False,False,False,False,False,False,False,False,False,False,False,False,PASS
179,80,1,0.0,1.0,0.0,1.0,18.63967,1.0,0.0,19.91939,3.1,1.5,0.0,0.5407355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.6785149,False,False,False,False,False,False,False,False,True,False,False,False,PASS
180,80,1,0.0,1.0,0.0,1.0,1.6208187,1.0,0.0,44.82717,6.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,PASS
